deadhead_id,service_id,block_id,shape_id,to_trip_id,from_trip_id,to_deadhead_id,from_deadhead_id
56028557,SpgWkd,G109-115,,56027791,56028290,,
56028609,SpgWkd,G109-115,,56028279,56027768,,
56028878,SpgWkd,G109-115,,,56028254,,
56005182,SpgStd,G109-115,,56004583,,,
56005184,SpgStd,G109-115,,,56003986,,
56037042,Jnh,G109-115,pull0175,56035178,,,
56037044,Jnh,G109-115,,,56036148,,
56028766,SpgWkd,G109-116,,56028269,,,
56028665,SpgWkd,G109-116,,56028257,56028269,,
56028889,SpgWkd,G109-116,,,56028241,,
56005200,SpgStd,G109-116,,56003974,,,
56005202,SpgStd,G109-116,,,56004561,,
56036988,Jnh,G109-116,,56035450,,,
56036989,Jnh,G109-116,,,56035535,,
56029096,SpgWkd,G109-117,,56028252,,,
56028850,SpgWkd,G109-117,,,56028219,,
56005047,SpgStd,G109-117,,56004577,,,
56004922,SpgStd,G109-117,,,56004564,,
56037015,Jnh,G109-117,,56036289,,,
56036758,Jnh,G109-117,,,56035398,,
56005215,SpgStd,G109-118,,56003805,,,
56004973,SpgStd,G109-118,,,56003905,,
56037064,Jnh,G109-118,,56036216,,,
56037065,Jnh,G109-118,,,56035071,,
56005089,SpgStd,G109-119,,56004560,,,
56004991,SpgStd,G109-119,,,56003920,,
56036931,Jnh,G109-119,,56035963,,,
56036507,Jnh,G109-119,,56036256,56035963,,
56036508,Jnh,G109-119,,56035788,56036235,,
56036509,Jnh,G109-119,,56036225,56035791,,
56036859,Jnh,G109-119,,,56036225,,
56005245,SpgStd,G109-120,,56004568,,,
56005247,SpgStd,G109-120,,,56004570,,
56036790,Jnh,G109-120,,56036231,,,
56036473,Jnh,G109-120,,56035732,56036231,,
56036485,Jnh,G109-120,,56036220,56035709,,
56036824,Jnh,G109-120,,,56036195,,
56005105,SpgStd,G109-121,,56004555,,,
56005107,SpgStd,G109-121,,,56004549,,
56037038,Jnh,G109-121,,56036193,,,
56036759,Jnh,G109-121,,,56036160,,
56008659,SpgSnd,G109-76,,56007990,,,
56008678,SpgSnd,G109-76,,,56007984,,
56008731,SpgSnd,G109-77,,56007754,,,
56008733,SpgSnd,G109-77,,,56007928,,
56008872,SpgSnd,G109-78,,56008001,,,
56008637,SpgSnd,G109-78,,,56008005,,
56008805,SpgSnd,G109-79,,56007934,,,
56008807,SpgSnd,G109-79,,,56007964,,
56008625,SpgSnd,G109-80,,56007943,,,
56008821,SpgSnd,G109-80,,,56007967,,
56010258,MmlD,G109-80,,56009280,,,
56010260,MmlD,G109-80,,,56009454,,
56008714,SpgSnd,G109-81,,56008007,,,
56008638,SpgSnd,G109-81,,,56008000,,
56010269,MmlD,G109-81,,56009517,,,
56010271,MmlD,G109-81,,,56009519,,
56008696,SpgSnd,G109-82,,56007945,,,
56008630,SpgSnd,G109-82,,,56007930,,
56010340,MmlD,G109-82,,56009527,,,
56010177,MmlD,G109-82,,,56009490,,
56008736,SpgSnd,G109-83,,56007938,,,
56008738,SpgSnd,G109-83,,,56007931,,
56010332,MmlD,G109-83,,56009460,,,
56010172,MmlD,G109-83,,,56009458,,
56008835,SpgSnd,G109-84,,56008002,,,
56008664,SpgSnd,G109-84,,,56007997,,
56010411,MmlD,G109-84,,56009469,,,
56010412,MmlD,G109-84,,,56009485,,
56010211,MmlD,G109-85,,56009533,,,
56010157,MmlD,G109-85,,,56009521,,
56010221,MmlD,G109-86,,56009471,,,
56010155,MmlD,G109-86,,,56009456,,
56010301,MmlD,G109-87,,56009529,,,
56010303,MmlD,G109-87,,,56009523,,
56010263,MmlD,G109-88,,56009464,,,
56010189,MmlD,G109-88,,,56009457,,
56028884,SpgWkd,G110-118,,56027168,,,
56029076,SpgWkd,G110-118,,56027264,56027168,,
56029061,SpgWkd,G110-118,,,56027128,,
56029176,SpgWkd,G110-119,,56028249,,,
56028679,SpgWkd,G110-119,,56027198,56028227,,
56028825,SpgWkd,G110-119,,,56027195,,
56029127,SpgWkd,G110-120,,56028121,,,
56028585,SpgWkd,G110-120,,56027184,56027496,,
56028908,SpgWkd,G110-120,,,56027190,,
56029152,SpgWkd,G110-121,,56027257,,,
56029153,SpgWkd,G110-121,,,56028162,,
56028834,SpgWkd,G110-122,,56027283,,,
56029041,SpgWkd,G110-122,,,56027197,,
56005031,SpgStd,G110-122,,56003245,,,
56005033,SpgStd,G110-122,,,56003603,,
56037102,Jnh,G110-122,,56035199,,,
56037103,Jnh,G110-122,,,56036103,,
56028763,SpgWkd,G110-123,,56027222,,,
56028929,SpgWkd,G110-123,,,56027212,,
56005116,SpgStd,G110-123,,56004048,,,
56004901,SpgStd,G110-123,,,56003272,,
56036991,Jnh,G110-123,pull0176,56035457,,,
56036517,Jnh,G110-123,,56036164,56035083,,
56036839,Jnh,G110-123,,,56036164,,
56028995,SpgWkd,G110-124,,56028449,,,
56028818,SpgWkd,G110-124,,56028250,56027256,,
56028810,SpgWkd,G110-124,,,56027290,,
56005263,SpgStd,G110-124,,56003965,,,
56004738,SpgStd,G110-124,,56003394,56003944,,
56005265,SpgStd,G110-124,,,56003583,,
56037032,Jnh,G110-124,,56035206,,,
56037034,Jnh,G110-124,,,56035201,,
56029062,SpgWkd,G110-125,pull0176,56027516,,,
56028746,SpgWkd,G110-125,,56028223,56027138,,
56028820,SpgWkd,G110-125,,,56028223,,
56005242,SpgStd,G110-125,,56004083,,,
56005000,SpgStd,G110-125,,,56003556,,
56036877,Jnh,G110-125,,56035165,,,
56036725,Jnh,G110-125,,,56035155,,
56028840,SpgWkd,G110-126,,56027136,,,
56028903,SpgWkd,G110-126,,,56028222,,
56005201,SpgStd,G110-126,,56004059,,,
56005203,SpgStd,G110-126,,,56003585,,
56037118,Jnh,G110-126,,56036190,,,
56036511,Jnh,G110-126,,56035141,56036168,,
56036748,Jnh,G110-126,,,56035138,,
56028794,SpgWkd,G110-127,,56028280,,,
56028847,SpgWkd,G110-127,,,56027490,,
56005315,SpgStd,G110-127,,56003575,,,
56004756,SpgStd,G110-127,,56003476,56003591,,
56004905,SpgStd,G110-127,,,56003481,,
56037071,Jnh,G110-127,,56036062,,,
56036477,Jnh,G110-127,,56035127,56035437,,
56036860,Jnh,G110-127,,,56035133,,
56028961,SpgWkd,G110-128,pull0176,56028382,,,
56028661,SpgWkd,G110-128,,56027347,56028382,,
56029095,SpgWkd,G110-128,,,56028211,,
56005029,SpgStd,G110-128,,56003570,,,
56004900,SpgStd,G110-128,,,56003566,,
56036951,Jnh,G110-128,,56036390,,,
56036996,Jnh,G110-128,,56035278,56035152,,
56036992,Jnh,G110-128,,,56036142,,
56028876,SpgWkd,G110-129,,56028260,,,
56028593,SpgWkd,G110-129,,56027143,56028260,,
56028814,SpgWkd,G110-129,,,56027187,,
56005120,SpgStd,G110-129,,56003567,,,
56005122,SpgStd,G110-129,,,56003239,,
56036854,Jnh,G110-129,,56035081,,,
56037041,Jnh,G110-129,,,56036033,,
56028816,SpgWkd,G110-130,,56027181,,,
56029138,SpgWkd,G110-130,,,56027137,,
56036966,Jnh,G110-130,,56036221,,,
56036880,Jnh,G110-130,,,56035431,,
56036826,Jnh,G110-131,,56035145,,,
56037093,Jnh,G110-131,,56036347,56035140,,
56036777,Jnh,G110-131,,,56035353,,
56036929,Jnh,G110-132,pull0176,56036323,,,
56036502,Jnh,G110-132,,56035288,56036323,,
56036990,Jnh,G110-132,,,56036152,,
56037043,Jnh,G110-133,,56036201,,,
56036480,Jnh,G110-133,,56035088,56036201,,
56037045,Jnh,G110-133,,,56035130,,
56037087,Jnh,G110-134,,56035124,,,
56037088,Jnh,G110-134,,,56035082,,
56008716,SpgSnd,G110-85,,56007747,,,
56008551,SpgSnd,G110-85,,56008438,56008127,,
56008717,SpgSnd,G110-85,,,56008438,,
56008754,SpgSnd,G110-86,,56007732,,,
56008756,SpgSnd,G110-86,,,56007649,,
56008869,SpgSnd,G110-87,,56007612,,,
56008617,SpgSnd,G110-87,,,56007602,,
56008878,SpgSnd,G110-88,,56007611,,,
56008662,SpgSnd,G110-88,,,56007605,,
56008809,SpgSnd,G110-89,,56007606,,,
56008811,SpgSnd,G110-89,,,56008028,,
56010243,MmlD,G110-89,,56009273,,,
56010077,MmlD,G110-89,,56009964,56009653,,
56010244,MmlD,G110-89,,,56009964,,
56008699,SpgSnd,G110-90,,56007791,,,
56008634,SpgSnd,G110-90,,,56007640,,
56010362,MmlD,G110-90,,56009205,,,
56010363,MmlD,G110-90,,,56009163,,
56008644,SpgSnd,G110-91,,56007643,,,
56008676,SpgSnd,G110-91,,,56007637,,
56010394,MmlD,G110-91,,56009165,,,
56010395,MmlD,G110-91,,,56009128,,
56008743,SpgSnd,G110-92,,56007639,,,
56008745,SpgSnd,G110-92,,,56007616,,
56010360,MmlD,G110-92,,56009137,,,
56010199,MmlD,G110-92,,,56009131,,
56010326,MmlD,G110-93,,56009132,,,
56010078,MmlD,G110-93,,56009575,56009124,,
56010327,MmlD,G110-93,,,56009251,,
56010366,MmlD,G110-94,,56009179,,,
56010367,MmlD,G110-94,,,56009647,,
56008816,SpgSnd,G111-100,,56008262,,,
56008818,SpgSnd,G111-100,,,56008292,,
56010274,MmlD,G111-100,,56009908,,,
56010276,MmlD,G111-100,,,56009766,,
56008846,SpgSnd,G111-101,,56008257,,,
56008616,SpgSnd,G111-101,,,56008298,,
56010368,MmlD,G111-101,,56009900,,,
56010370,MmlD,G111-101,,,56009883,,
56008860,SpgSnd,G111-102,,56008335,,,
56008656,SpgSnd,G111-102,,,56008363,,
56010298,MmlD,G111-102,,56009788,,,
56010300,MmlD,G111-102,,,56009818,,
56008857,SpgSnd,G111-103,,56008259,,,
56008619,SpgSnd,G111-103,,,56008320,,
56010337,MmlD,G111-103,,56009783,,,
56010198,MmlD,G111-103,,,56009728,,
56008865,SpgSnd,G111-104,,56008330,,,
56008674,SpgSnd,G111-104,,,56008367,,
56010328,MmlD,G111-104,,56009867,,,
56010178,MmlD,G111-104,,,56009889,,
56008837,SpgSnd,G111-105,,56008344,,,
56008633,SpgSnd,G111-105,,,56008279,,
56010396,MmlD,G111-105,,56009773,,,
56010397,MmlD,G111-105,,,56009826,,
56008873,SpgSnd,G111-106,,56008219,,,
56008547,SpgSnd,G111-106,,56008193,56008197,,
56008874,SpgSnd,G111-106,,,56008193,,
56010330,MmlD,G111-106,,56009865,,,
56010146,MmlD,G111-106,,,56009893,,
56008876,SpgSnd,G111-107,,56008199,,,
56008549,SpgSnd,G111-107,,56007684,56008405,,
56008877,SpgSnd,G111-107,,,56007684,,
56010309,MmlD,G111-107,,56009775,,,
56010188,MmlD,G111-107,,,56009799,,
56008853,SpgSnd,G111-108,,56008198,,,
56008550,SpgSnd,G111-108,,56007761,56008304,,
56008854,SpgSnd,G111-108,,,56007764,,
56010333,MmlD,G111-108,,56009803,,,
56010076,MmlD,G111-108,,56009287,56009830,,
56010334,MmlD,G111-108,,,56009290,,
56008863,SpgSnd,G111-109,,56008361,,,
56008864,SpgSnd,G111-109,,,56008207,,
56010313,MmlD,G111-109,,56009820,,,
56010315,MmlD,G111-109,,,56009831,,
56008723,SpgSnd,G111-110,,56008225,,,
56008645,SpgSnd,G111-110,,,56008249,,
56010358,MmlD,G111-110,,56009890,,,
56010075,MmlD,G111-110,,56009210,56009931,,
56010359,MmlD,G111-110,,,56009210,,
56008788,SpgSnd,G111-111,,56008210,,,
56008790,SpgSnd,G111-111,,,56008340,,
56010344,MmlD,G111-111,,56009887,,,
56010345,MmlD,G111-111,,,56009733,,
56008785,SpgSnd,G111-112,,56008227,,,
56008672,SpgSnd,G111-112,,,56008342,,
56010355,MmlD,G111-112,,56009718,,,
56010073,MmlD,G111-112,,56009719,56009723,,
56010356,MmlD,G111-112,,,56009719,,
56008796,SpgSnd,G111-113,,56008357,,,
56008798,SpgSnd,G111-113,,,56008260,,
56010246,MmlD,G111-113,,56009751,,,
56010171,MmlD,G111-113,,,56009876,,
56008755,SpgSnd,G111-114,,56008353,,,
56008668,SpgSnd,G111-114,,,56008258,,
56010238,MmlD,G111-114,,56009736,,,
56010187,MmlD,G111-114,,,56009878,,
56008822,SpgSnd,G111-115,,56008244,,,
56008824,SpgSnd,G111-115,,,56008337,,
56010241,MmlD,G111-115,,56009753,,,
56010149,MmlD,G111-115,,,56009771,,
56010286,MmlD,G111-116,,56009768,,,
56010288,MmlD,G111-116,,,56009780,,
56010294,MmlD,G111-117,,56009879,,,
56010162,MmlD,G111-117,,,56009778,,
56010410,MmlD,G111-118,,56009770,,,
56010148,MmlD,G111-118,,,56009863,,
56010266,MmlD,G111-119,,56009874,,,
56010268,MmlD,G111-119,,,56009868,,
56005012,SpgStd,G111-130,,56004148,,,
56005014,SpgStd,G111-130,,,56004166,,
56028941,SpgWkd,G111-131,,56026964,,,
56028942,SpgWkd,G111-131,,,56028049,,
56005119,SpgStd,G111-131,,56004198,,,
56004724,SpgStd,G111-131,,56004584,56004292,,
56005121,SpgStd,G111-131,,,56004584,,
56029013,SpgWkd,G111-132,,56027276,,,
56028550,SpgWkd,G111-132,,56027325,56027276,,
56028618,SpgWkd,G111-132,,56027884,56028335,,
56029015,SpgWkd,G111-132,,,56027853,,
56005017,SpgStd,G111-132,,56004149,,,
56005019,SpgStd,G111-132,,,56004179,,
56028965,SpgWkd,G111-133,,56028043,,,
56028967,SpgWkd,G111-133,,,56027983,,
56004951,SpgStd,G111-133,,56004150,,,
56005004,SpgStd,G111-133,,,56004174,,
56028999,SpgWkd,G111-134,,56027620,,,
56028544,SpgWkd,G111-134,,56027946,56028376,,
56028621,SpgWkd,G111-134,,56028327,56027892,,
56029000,SpgWkd,G111-134,,,56028327,,
56004955,SpgStd,G111-134,,56004151,,,
56005073,SpgStd,G111-134,,,56004216,,
56028946,SpgWkd,G111-135,,56028073,,,
56028947,SpgWkd,G111-135,,,56028071,,
56005053,SpgStd,G111-135,,56004620,,,
56004727,SpgStd,G111-135,,56004217,56004581,,
56004940,SpgStd,G111-135,,,56004241,,
56036829,Jnh,G111-135,,56034909,,,
56036789,Jnh,G111-135,,,56035990,,
56029160,SpgWkd,G111-136,,56027950,,,
56029162,SpgWkd,G111-136,,,56027840,,
56005034,SpgStd,G111-136,,56004152,,,
56005036,SpgStd,G111-136,,,56004208,,
56036967,Jnh,G111-136,,56035218,,,
56036469,Jnh,G111-136,,56035266,56035218,,
56036490,Jnh,G111-136,,56035825,56036276,,
56036969,Jnh,G111-136,,,56035794,,
56028963,SpgWkd,G111-137,,56028066,,,
56028964,SpgWkd,G111-137,,,56028064,,
56005046,SpgStd,G111-137,,56004153,,,
56005048,SpgStd,G111-137,,,56004290,,
56036891,Jnh,G111-137,,56035984,,,
56036893,Jnh,G111-137,,,56035925,,
56029043,SpgWkd,G111-138,,56027885,,,
56029045,SpgWkd,G111-138,,,56027769,,
56005154,SpgStd,G111-138,,56004314,,,
56005156,SpgStd,G111-138,,,56004275,,
56036813,Jnh,G111-138,,56035561,,,
56036466,Jnh,G111-138,,56035887,56036317,,
56036491,Jnh,G111-138,,56036268,56035833,,
56036942,Jnh,G111-138,,,56036268,,
56028910,SpgWkd,G111-139,,56027430,,,
56028635,SpgWkd,G111-139,,56027929,56028296,,
56028920,SpgWkd,G111-139,,,56027930,,
56005131,SpgStd,G111-139,,56004315,,,
56005002,SpgStd,G111-139,,,56004268,,
56036897,Jnh,G111-139,,56036014,,,
56036898,Jnh,G111-139,,,56036012,,
56029163,SpgWkd,G111-140,,56027913,,,
56028823,SpgWkd,G111-140,,,56027875,,
56005137,SpgStd,G111-140,,56004316,,,
56005139,SpgStd,G111-140,,,56004269,,
56037109,Jnh,G111-140,,56035891,,,
56036727,Jnh,G111-140,,,56035781,,
56028944,SpgWkd,G111-141,,56028009,,,
56028673,SpgWkd,G111-141,,56028315,56028022,,
56028674,SpgWkd,G111-141,,56027847,56028294,,
56028914,SpgWkd,G111-141,,,56027847,,
56005183,SpgStd,G111-141,,56004325,,,
56004999,SpgStd,G111-141,,,56004286,,
56036933,Jnh,G111-141,,56036007,,,
56036934,Jnh,G111-141,,,56036005,,
56028888,SpgWkd,G111-142,,56027602,,,
56028686,SpgWkd,G111-142,,56028374,56027602,,
56028747,SpgWkd,G111-142,,56028030,56028373,,
56028887,SpgWkd,G111-142,,,56028031,,
56005145,SpgStd,G111-142,,56004318,,,
56004978,SpgStd,G111-142,,,56004271,,
56036900,Jnh,G111-142,,56035800,,,
56036785,Jnh,G111-142,,,56035738,,
56028972,SpgWkd,G111-143,,56028001,,,
56028669,SpgWkd,G111-143,,56028325,56027888,,
56028973,SpgWkd,G111-143,,,56028325,,
56005296,SpgStd,G111-143,,56004137,,,
56004911,SpgStd,G111-143,,,56004354,,
56037115,Jnh,G111-143,,56035854,,,
56036812,Jnh,G111-143,,,56035816,,
56028970,SpgWkd,G111-144,,56027977,,,
56028890,SpgWkd,G111-144,,,56027990,,
56005259,SpgStd,G111-144,,56004320,,,
56004917,SpgStd,G111-144,,,56004281,,
56036841,Jnh,G111-144,,56035543,,,
56036512,Jnh,G111-144,,56036315,56035543,,
56036518,Jnh,G111-144,,56035971,56036314,,
56036765,Jnh,G111-144,,,56035972,,
56028842,SpgWkd,G111-145,,56027955,,,
56028930,SpgWkd,G111-145,,,56027968,,
56005246,SpgStd,G111-145,,56004142,,,
56005248,SpgStd,G111-145,,,56004362,,
56036937,Jnh,G111-145,,56035942,,,
56036506,Jnh,G111-145,,56036266,56035829,,
56036938,Jnh,G111-145,,,56036266,,
56028782,SpgWkd,G111-146,,56027911,,,
56029166,SpgWkd,G111-146,,,56027799,,
56005229,SpgStd,G111-146,,56004135,,,
56004761,SpgStd,G111-146,,56004520,56004209,,
56005230,SpgStd,G111-146,,,56003631,,
56036861,Jnh,G111-146,,56035976,,,
56036494,Jnh,G111-146,,56035250,56035889,,
56036740,Jnh,G111-146,,,56034924,,
56029022,SpgWkd,G111-147,,56028369,,,
56028608,SpgWkd,G111-147,,56027923,56028117,,
56029024,SpgWkd,G111-147,,,56027931,,
56005235,SpgStd,G111-147,,56004143,,,
56004992,SpgStd,G111-147,,,56004358,,
56036908,Jnh,G111-147,,56035893,,,
56036781,Jnh,G111-147,,,56035909,,
56028987,SpgWkd,G111-148,,56028060,,,
56028988,SpgWkd,G111-148,,,56028057,,
56005256,SpgStd,G111-148,,56004141,,,
56005258,SpgStd,G111-148,,,56004363,,
56036970,Jnh,G111-148,,56035852,,,
56036972,Jnh,G111-148,,,56035743,,
56028979,SpgWkd,G111-149,,56028383,,,
56028651,SpgWkd,G111-149,,56027957,56027349,,
56028981,SpgWkd,G111-149,,,56027952,,
56005270,SpgStd,G111-149,,56004213,,,
56004728,SpgStd,G111-149,,56004686,56004399,,
56005271,SpgStd,G111-149,,,56003614,,
56036787,Jnh,G111-149,,56036310,,,
56036484,Jnh,G111-149,,56035864,56036058,,
56036774,Jnh,G111-149,,,56035872,,
56028974,SpgWkd,G111-150,,56028044,,,
56028975,SpgWkd,G111-150,,,56028041,,
56004964,SpgStd,G111-150,,56004379,,,
56004729,SpgStd,G111-150,,56003791,56004377,,
56005295,SpgStd,G111-150,,,56003751,,
56036925,Jnh,G111-150,,56036001,,,
56036926,Jnh,G111-150,,,56035998,,
56028953,SpgWkd,G111-151,,56028052,,,
56028750,SpgWkd,G111-151,,56027999,56028052,,
56028833,SpgWkd,G111-151,,,56027891,,
56004967,SpgStd,G111-151,,56004386,,,
56004735,SpgStd,G111-151,,56003734,56004372,,
56004961,SpgStd,G111-151,,,56003612,,
56036709,Jnh,G111-151,,56035923,,,
56036810,Jnh,G111-151,,,56035936,,
56028984,SpgWkd,G111-152,,56028006,,,
56028986,SpgWkd,G111-152,,,56028012,,
56004998,SpgStd,G111-152,,56004390,,,
56005283,SpgStd,G111-152,,,56004346,,
56036914,Jnh,G111-152,,56036324,,,
56036500,Jnh,G111-152,,56035898,56035290,,
56036916,Jnh,G111-152,,,56035897,,
56029123,SpgWkd,G111-153,,56027786,,,
56028781,SpgWkd,G111-153,,,56027779,,
56005288,SpgStd,G111-153,,56003695,,,
56004763,SpgStd,G111-153,,56004373,56004676,,
56004764,SpgStd,G111-153,,56004342,56004348,,
56004930,SpgStd,G111-153,,,56004342,,
56036935,Jnh,G111-153,,56035985,,,
56036936,Jnh,G111-153,,,56035982,,
56029048,SpgWkd,G111-154,,56027702,,,
56029050,SpgWkd,G111-154,,,56027664,,
56005305,SpgStd,G111-154,,56004394,,,
56004742,SpgStd,G111-154,,56004349,56004400,,
56004743,SpgStd,G111-154,,56003866,56004378,,
56005306,SpgStd,G111-154,,,56003867,,
56036894,Jnh,G111-154,,56035993,,,
56036519,Jnh,G111-154,,56035940,56035993,,
56036896,Jnh,G111-154,,,56035826,,
56028933,SpgWkd,G111-155,,56027901,,,
56029184,SpgWkd,G111-155,,,56027895,,
56004888,SpgStd,G111-155,,56004395,,,
56005281,SpgStd,G111-155,,,56004347,,
56037104,Jnh,G111-155,,56035947,,,
56036746,Jnh,G111-155,,,56035950,,
56028875,SpgWkd,G111-156,,56028005,,,
56029047,SpgWkd,G111-156,,,56028007,,
56005157,SpgStd,G111-156,,56004206,,,
56005159,SpgStd,G111-156,,,56004239,,
56037120,Jnh,G111-156,,56035736,,,
56037122,Jnh,G111-156,,,56035716,,
56029102,SpgWkd,G111-157,,56027927,,,
56029103,SpgWkd,G111-157,,,56027917,,
56005026,SpgStd,G111-157,,56004291,,,
56004904,SpgStd,G111-157,,,56004236,,
56037058,Jnh,G111-157,,56035643,,,
56036852,Jnh,G111-157,,,56035614,,
56029051,SpgWkd,G111-158,,56027944,,,
56028788,SpgWkd,G111-158,,,56027899,,
56005032,SpgStd,G111-158,,56004582,,,
56004723,SpgStd,G111-158,,56004221,56004582,,
56004920,SpgStd,G111-158,,,56004237,,
56037062,Jnh,G111-158,,56035845,,,
56036838,Jnh,G111-158,,,56035836,,
56029147,SpgWkd,G111-159,,56027758,,,
56028921,SpgWkd,G111-159,,,56027754,,
56005180,SpgStd,G111-159,,56004218,,,
56004913,SpgStd,G111-159,,,56004226,,
56036881,Jnh,G111-159,,56035946,,,
56036827,Jnh,G111-159,,,56035948,,
56029132,SpgWkd,G111-160,,56027724,,,
56028837,SpgWkd,G111-160,,,56027718,,
56005070,SpgStd,G111-160,,56004293,,,
56004912,SpgStd,G111-160,,,56004246,,
56037046,Jnh,G111-160,,56035868,,,
56037047,Jnh,G111-160,,,56035858,,
56028899,SpgWkd,G111-161,,56027986,,,
56029042,SpgWkd,G111-161,,,56027979,,
56005021,SpgStd,G111-161,,56004219,,,
56004902,SpgStd,G111-161,,,56004235,,
56037129,Jnh,G111-161,,56035885,,,
56036731,Jnh,G111-161,,,56035840,,
56029135,SpgWkd,G111-162,,56027703,,,
56028819,SpgWkd,G111-162,,,56027687,,
56005176,SpgStd,G111-162,,56004295,,,
56005178,SpgStd,G111-162,,,56004303,,
56037018,Jnh,G111-162,,56035702,,,
56037020,Jnh,G111-162,,,56035698,,
56029108,SpgWkd,G111-163,,56027959,,,
56028772,SpgWkd,G111-163,,,56027953,,
56005197,SpgStd,G111-163,,56004305,,,
56004981,SpgStd,G111-163,,,56004266,,
56037089,Jnh,G111-163,,56035665,,,
56036800,Jnh,G111-163,,,56035659,,
56029084,SpgWkd,G111-164,,56027852,,,
56028940,SpgWkd,G111-164,,,56027839,,
56005187,SpgStd,G111-164,,56004232,,,
56005189,SpgStd,G111-164,,,56004264,,
56036986,Jnh,G111-164,,56035927,,,
56036987,Jnh,G111-164,,,56035920,,
56029067,SpgWkd,G111-165,,56027740,,,
56028555,SpgWkd,G111-165,,56028145,56028027,,
56028815,SpgWkd,G111-165,,,56027464,,
56037098,Jnh,G111-165,,56035644,,,
56036782,Jnh,G111-165,,,56035628,,
56029072,SpgWkd,G111-166,,56027819,,,
56028907,SpgWkd,G111-166,,,56027806,,
56037036,Jnh,G111-166,,56035900,,,
56037037,Jnh,G111-166,,,56035894,,
56029171,SpgWkd,G111-167,,56027725,,,
56028813,SpgWkd,G111-167,,,56027671,,
56037101,Jnh,G111-167,,56035782,,,
56036735,Jnh,G111-167,,,56035779,,
56029053,SpgWkd,G111-168,,56027873,,,
56028855,SpgWkd,G111-168,,,56027865,,
56037105,Jnh,G111-168,,56036224,,,
56036479,Jnh,G111-168,,56035706,56036224,,
56036471,Jnh,G111-168,,56036086,56035968,,
56036788,Jnh,G111-168,,,56035405,,
56029039,SpgWkd,G111-169,,56027730,,,
56029040,SpgWkd,G111-169,,,56027677,,
56037002,Jnh,G111-169,,56035759,,,
56036865,Jnh,G111-169,,,56035756,,
56029058,SpgWkd,G111-170,,56027834,,,
56029059,SpgWkd,G111-170,,,56027838,,
56037083,Jnh,G111-170,,56035646,,,
56036776,Jnh,G111-170,,,56035612,,
56028916,SpgWkd,G111-171,,56027674,,,
56028924,SpgWkd,G111-171,,,56027647,,
56036994,Jnh,G111-171,,56035814,,,
56036811,Jnh,G111-171,,,56035806,,
56028795,SpgWkd,G111-172,,56027661,,,
56028768,SpgWkd,G111-172,,,56027663,,
56036998,Jnh,G111-172,,56035618,,,
56037000,Jnh,G111-172,,,56035590,,
56028778,SpgWkd,G111-173,,56027778,,,
56028839,SpgWkd,G111-173,,,56027653,,
56037005,Jnh,G111-173,,56035697,,,
56036849,Jnh,G111-173,,,56035682,,
56028844,SpgWkd,G111-174,,56027651,,,
56028931,SpgWkd,G111-174,,,56027638,,
56037050,Jnh,G111-174,,56035602,,,
56036749,Jnh,G111-174,,,56035604,,
56028858,SpgWkd,G111-175,,56027750,,,
56028811,SpgWkd,G111-175,,,56027783,,
56036756,Jnh,G111-175,,56035718,,,
56037029,Jnh,G111-175,,,56035714,,
56029121,SpgWkd,G111-176,,56027717,,,
56029122,SpgWkd,G111-176,,,56027635,,
56037033,Jnh,G111-176,,56035613,,,
56037035,Jnh,G111-176,,,56035587,,
56029145,SpgWkd,G111-177,,56027813,,,
56028745,SpgWkd,G111-177,,56027633,56027755,,
56029146,SpgWkd,G111-177,,,56027633,,
56037066,Jnh,G111-177,,56035658,,,
56036747,Jnh,G111-177,,,56035576,,
56029128,SpgWkd,G111-178,,56027804,,,
56029129,SpgWkd,G111-178,,,56027716,,
56037131,Jnh,G111-178,,56035747,,,
56036516,Jnh,G111-178,,56035574,56035696,,
56036710,Jnh,G111-178,,,56035574,,
56029130,SpgWkd,G111-179,,56027645,,,
56029131,SpgWkd,G111-179,,,56027688,,
56037075,Jnh,G111-179,,56035593,,,
56037076,Jnh,G111-179,,,56035629,,
56028885,SpgWkd,G111-180,,56028320,,,
56028543,SpgWkd,G111-180,,56028021,56028320,,
56028863,SpgWkd,G111-180,,,56028025,,
56036733,Jnh,G111-180,,56035692,,,
56037061,Jnh,G111-180,,,56035724,,
56028977,SpgWkd,G111-181,,56027844,,,
56028525,SpgWkd,G111-181,,56028289,56027848,,
56028853,SpgWkd,G111-181,,,56027519,,
56037072,Jnh,G111-181,,56035745,,,
56037073,Jnh,G111-181,,,56035657,,
56028962,SpgWkd,G111-182,,56027830,,,
56028911,SpgWkd,G111-182,,,56027770,,
56037081,Jnh,G111-182,,56035722,,,
56037082,Jnh,G111-182,,,56035594,,
56028789,SpgWkd,G111-183,,56027928,,,
56028573,SpgWkd,G111-183,,56028292,56027932,,
56028607,SpgWkd,G111-183,,56027846,56028288,,
56028832,SpgWkd,G111-183,,,56027846,,
56036817,Jnh,G111-183,,56035585,,,
56037086,Jnh,G111-183,,,56035579,,
56028990,SpgWkd,G111-184,,56027877,,,
56028893,SpgWkd,G111-184,,,56027876,,
56036828,Jnh,G111-184,,56036261,,,
56036465,Jnh,G111-184,,56035962,56036261,,
56036843,Jnh,G111-184,,,56035966,,
56028867,SpgWkd,G111-185,,56027790,,,
56028822,SpgWkd,G111-185,,,56027789,,
