deadhead_id,arrival_time,departure_time,stop_id,location_sequence,shape_dist_traveled,ops_location_id
56101348,14:25:00,14:25:00,,1,,13405
56101348,14:45:00,14:45:00,334,2,,
56101349,12:48:00,12:48:00,32003,1,,
56101349,12:53:00,12:53:00,,2,,13405
56101350,19:56:00,19:56:00,334,1,,
56101350,20:15:00,20:15:00,,2,,13405
56101351,14:38:00,14:38:00,,1,,13405
56101351,14:53:00,14:53:00,3265,2,,
56101352,20:18:00,20:18:00,32003,1,,
56101352,20:23:00,20:23:00,,2,,13405
56101353,09:50:00,09:50:00,,1,,13405
56101353,09:54:00,09:54:00,32002,2,,
56101354,14:51:00,14:51:00,,1,,13405
56101354,14:55:00,14:55:00,32002,2,,
56101355,12:00:00,12:00:00,32002,1,,
56101355,12:05:00,12:05:00,,2,,13405
56101356,20:19:00,20:19:00,32003,1,,
56101356,20:24:00,20:24:00,,2,,13405
56101357,10:41:00,10:41:00,,1,,13405
56101357,10:45:00,10:45:00,32004,2,,
56101358,20:33:00,20:33:00,32000,1,,
56101358,20:37:00,20:37:00,,2,,13405
56101359,12:25:00,12:25:00,,1,,13405
56101359,12:45:00,12:45:00,334,2,,
56101360,15:09:00,15:09:00,,1,,13405
56101360,15:33:00,15:33:00,323,2,,
56101361,14:03:00,14:03:00,334,1,,
56101361,14:22:00,14:22:00,,2,,13405
56101362,18:11:00,18:11:00,,1,,13405
56101362,18:15:00,18:15:00,32001,2,,
56101363,17:32:00,17:32:00,32003,1,,
56101363,17:37:00,17:37:00,,2,,13405
56101364,21:04:00,21:04:00,32003,1,,
56101364,21:09:00,21:09:00,,2,,13405
56101365,13:11:00,13:11:00,,1,,13405
56101365,13:15:00,13:15:00,32004,2,,
56101366,19:56:00,19:56:00,32003,1,,
56101366,20:20:00,20:20:00,334,2,,
56101367,21:34:00,21:34:00,32003,1,,
56101367,21:39:00,21:39:00,,2,,13405
56101368,14:57:00,14:57:00,32001,1,,
56101368,15:02:00,15:02:00,,2,,13405
56101369,21:44:00,21:44:00,32001,1,,
56101369,21:49:00,21:49:00,,2,,13405
56101370,13:43:00,13:43:00,,1,,13405
56101370,13:47:00,13:47:00,32005,2,,
56101371,16:56:00,16:56:00,32004,1,,
56101371,17:01:00,17:01:00,,2,,13405
56101372,22:00:00,22:00:00,32002,1,,
56101372,22:04:00,22:04:00,,2,,13405
56101373,13:55:00,13:55:00,,1,,13405
56101373,14:15:00,14:15:00,334,2,,
56101374,19:29:00,19:29:00,32000,1,,
56101374,19:33:00,19:33:00,,2,,13405
56101375,22:16:00,22:16:00,38671,1,,
56101375,22:27:00,22:27:00,,2,,13405
56101376,13:57:00,13:57:00,,1,,13405
56101376,14:01:00,14:01:00,32005,2,,
56101377,17:21:00,17:21:00,,1,,13405
56101377,17:25:00,17:25:00,32004,2,,
56101378,16:31:00,16:31:00,32003,1,,
56101378,16:36:00,16:36:00,,2,,13405
56101379,22:23:00,22:23:00,32004,1,,
56101379,22:27:00,22:27:00,,2,,13405
56101380,14:51:00,14:51:00,,1,,13405
56101380,14:55:00,14:55:00,32005,2,,
56101381,20:22:00,20:22:00,,1,,13405
56101381,20:46:00,20:46:00,323,2,,
56101382,22:13:00,22:13:00,323,1,,
56101382,22:30:00,22:30:00,,2,,13405
56101383,14:36:00,14:36:00,,1,,13405
56101383,14:40:00,14:40:00,32005,2,,
56101384,16:15:00,16:15:00,32001,1,,
56101384,16:20:00,16:20:00,,2,,13405
56101385,22:53:00,22:53:00,32002,1,,
56101385,22:57:00,22:57:00,,2,,13405
56101386,15:21:00,15:21:00,,1,,13405
56101386,15:25:00,15:25:00,32002,2,,
56101387,23:53:00,23:53:00,32002,1,,
56101387,23:57:00,23:57:00,,2,,13405
56101388,14:55:00,14:55:00,,1,,13405
56101388,15:15:00,15:15:00,334,2,,
56101389,22:02:00,22:02:00,,1,,13405
56101389,22:05:00,22:05:00,32004,2,,
56101390,23:54:00,23:54:00,32004,1,,
56101390,23:58:00,23:58:00,,2,,13405
56101391,14:56:00,14:56:00,,1,,13405
56101391,15:17:00,15:17:00,38671,2,,
56101392,22:04:00,22:04:00,,1,,13405
56101392,22:21:00,22:21:00,38671,2,,
56101393,23:48:00,23:48:00,38671,1,,
56101393,23:59:00,23:59:00,,2,,13405
56101394,21:44:00,21:44:00,,1,,13405
56101394,21:48:00,21:48:00,32003,2,,
56101395,24:08:00,24:08:00,32003,1,,
56101395,24:12:00,24:12:00,,2,,13405
56101396,24:50:00,24:50:00,32002,1,,
56101396,24:54:00,24:54:00,,2,,13405
56101397,25:28:00,25:28:00,32002,1,,
56101397,25:32:00,25:32:00,,2,,13405
56101398,25:16:00,25:16:00,4191,1,,
56101398,25:36:00,25:36:00,,2,,13405
56101399,16:41:00,16:41:00,,1,,13405
56101399,16:45:00,16:45:00,32001,2,,
56101400,14:56:00,14:56:00,,1,,13405
56101400,15:00:00,15:00:00,32001,2,,
56101401,11:54:00,11:54:00,323,1,,
56101401,12:15:00,12:15:00,,2,,13405
56101402,07:01:00,07:01:00,,1,,13405
56101402,07:05:00,07:05:00,32004,2,,
56101403,14:49:00,14:49:00,,1,,13405
56101403,14:53:00,14:53:00,32003,2,,
56101404,05:48:00,05:48:00,,1,,13405
56101404,06:20:00,06:20:00,39870,2,,
56101405,15:51:00,15:51:00,,1,,13405
56101405,15:55:00,15:55:00,32003,2,,
56101406,08:54:00,08:54:00,32003,1,,
56101406,08:59:00,08:59:00,,2,,13405
56101407,05:41:00,05:41:00,,1,,13405
56101407,06:10:00,06:10:00,4255,2,,
56101408,15:48:00,15:48:00,,1,,13405
56101408,15:52:00,15:52:00,32001,2,,
56101409,06:36:00,06:36:00,,1,,13405
56101409,06:40:00,06:40:00,32001,2,,
56101410,16:11:00,16:11:00,,1,,13405
56101410,16:15:00,16:15:00,32001,2,,
56101411,08:40:00,08:40:00,32005,1,,
56101411,08:45:00,08:45:00,,2,,13405
56101412,15:34:00,15:34:00,,1,,13405
56101412,15:55:00,15:55:00,38671,2,,
56101413,17:35:00,17:35:00,,1,,13405
56101413,17:55:00,17:55:00,334,2,,
56101414,19:23:00,19:23:00,32003,1,,
56101414,19:28:00,19:28:00,,2,,13405
56105493,05:00:00,05:00:00,,1,,conrd
56105493,05:15:00,05:15:00,9955,2,,
56105494,04:45:00,04:45:00,9955,1,,
56105494,05:00:00,05:00:00,,2,,conrd
56106421,04:45:00,04:45:00,9955,1,,
56106421,05:00:00,05:00:00,,2,,conrd
56106436,05:00:00,05:00:00,,1,,conrd
56106436,05:15:00,05:15:00,9955,2,,
56106437,05:15:00,05:15:00,9955,1,,
56106437,05:28:00,05:28:00,74614,2,,
56106438,05:15:00,05:15:00,9955,1,,
56106438,05:28:00,05:28:00,74614,2,,
56106657,07:11:00,07:11:00,11780,1,,
56106657,07:26:00,07:26:00,23391,2,,
56106833,06:52:00,06:52:00,11780,1,,
56106833,06:57:00,06:57:00,17862,2,,
56106839,25:05:00,25:05:00,892,1,,
56106839,25:14:00,25:14:00,9955,2,,
56106876,25:20:00,25:20:00,892,1,,
56106876,25:29:00,25:29:00,9955,2,,
56106909,04:45:00,04:45:00,9955,1,,
56106910,04:45:00,04:45:00,9955,1,,
56106924,25:36:00,25:36:00,892,1,,
56106924,25:45:00,25:45:00,9955,2,,
56106990,11:42:00,11:42:00,23391,1,,
56106990,11:57:00,11:57:00,9955,2,,
56106991,05:23:00,05:23:00,9955,1,,
56106991,05:26:00,05:26:00,13,2,,
56106992,09:12:00,09:12:00,13,1,,
56106992,09:16:00,09:16:00,9955,2,,
56106993,19:18:00,19:18:00,18511,1,,
56106993,19:42:00,19:42:00,9955,2,,
56106994,23:33:00,23:33:00,17861,1,,
56106994,23:44:00,23:44:00,9955,2,,
56106995,06:20:00,06:20:00,9955,1,,
56106995,06:24:00,06:24:00,13,2,,
56106996,09:31:00,09:31:00,74614,1,,
56106996,09:46:00,09:46:00,9955,2,,
56106997,20:48:00,20:48:00,9955,1,,
56106997,21:01:00,21:01:00,23391,2,,
56106998,20:22:00,20:22:00,9955,1,,
56106998,20:38:00,20:38:00,49001,2,,
56106999,05:34:00,05:34:00,9955,1,,
56106999,05:38:00,05:38:00,13,2,,
56107000,12:05:00,12:05:00,18511,1,,
56107000,12:29:00,12:29:00,9955,2,,
56107001,04:41:00,04:41:00,9955,1,,
56107001,04:54:00,04:54:00,74614,2,,
56107002,18:33:00,18:33:00,18511,1,,
56107002,18:57:00,18:57:00,9955,2,,
56107003,20:15:00,20:15:00,18511,1,,
56107003,20:39:00,20:39:00,9955,2,,
56107004,21:06:00,21:06:00,17861,1,,
56107004,21:18:00,21:18:00,9955,2,,
56107005,20:19:00,20:19:00,9955,1,,
56107005,20:27:00,20:27:00,6538,2,,
56107006,13:35:00,13:35:00,9955,1,,
56107006,13:58:00,13:58:00,18511,2,,
56107007,20:40:00,20:40:00,74614,1,,
56107007,20:55:00,20:55:00,9955,2,,
56107009,20:38:00,20:38:00,17861,1,,
56107009,20:50:00,20:50:00,9955,2,,
56107010,08:20:00,08:20:00,13,1,,
56107010,08:24:00,08:24:00,9955,2,,
56107011,04:31:00,04:31:00,9955,1,,
56107011,04:44:00,04:44:00,74614,2,,
56107012,20:56:00,20:56:00,13,1,,
56107012,21:00:00,21:00:00,9955,2,,
56107013,05:28:00,05:28:00,9955,1,,
56107013,05:36:00,05:36:00,64,2,,
56107014,21:33:00,21:33:00,9955,1,,
56107014,21:45:00,21:45:00,17862,2,,
56107015,10:46:00,10:46:00,74614,1,,
56107015,11:01:00,11:01:00,9955,2,,
56107016,05:15:00,05:15:00,9955,1,,
56107016,05:22:00,05:22:00,64,2,,
56107017,05:15:00,05:15:00,9955,1,,
56107017,05:28:00,05:28:00,74614,2,,
56107018,05:57:00,05:57:00,9955,1,,
56107018,06:01:00,06:01:00,13,2,,
56107019,06:12:00,06:12:00,9955,1,,
56107019,06:24:00,06:24:00,74614,2,,
56107021,06:40:00,06:40:00,9955,1,,
56107021,06:52:00,06:52:00,74614,2,,
56107022,10:57:00,10:57:00,74631,1,,
56107022,11:17:00,11:17:00,9955,2,,
56107023,25:03:00,25:03:00,74631,1,,
56107023,25:19:00,25:19:00,9955,2,,
56107024,21:03:00,21:03:00,9955,1,,
56107024,21:15:00,21:15:00,17862,2,,
56107025,05:25:00,05:25:00,9955,1,,
56107025,05:48:00,05:48:00,18511,2,,
56107026,06:31:00,06:31:00,9955,1,,
56107026,06:43:00,06:43:00,74614,2,,
56107028,19:57:00,19:57:00,74614,1,,
56107028,20:12:00,20:12:00,9955,2,,
56107029,22:23:00,22:23:00,9955,1,,
56107029,22:32:00,22:32:00,23391,2,,
56107030,05:13:00,05:13:00,9955,1,,
56107030,05:36:00,05:36:00,18511,2,,
56107031,05:53:00,05:53:00,9955,1,,
56107031,06:09:00,06:09:00,49001,2,,
56107032,18:57:00,18:57:00,64,1,,
56107032,19:08:00,19:08:00,9955,2,,
56107033,20:11:00,20:11:00,74614,1,,
56107033,20:26:00,20:26:00,9955,2,,
56107034,05:14:00,05:14:00,9955,1,,
56107034,05:27:00,05:27:00,74614,2,,
56107035,05:08:00,05:08:00,9955,1,,
56107035,05:15:00,05:15:00,64,2,,
56107036,19:39:00,19:39:00,74614,1,,
56107036,19:54:00,19:54:00,9955,2,,
56107037,08:18:00,08:18:00,23391,1,,
56107037,08:33:00,08:33:00,9955,2,,
56107039,14:13:00,14:13:00,9955,1,,
56107039,14:26:00,14:26:00,23391,2,,
56107040,05:35:00,05:35:00,9955,1,,
56107040,05:43:00,05:43:00,64,2,,
56107041,06:09:00,06:09:00,9955,1,,
56107041,06:13:00,06:13:00,13,2,,
56107043,21:31:00,21:31:00,17861,1,,
56107043,21:43:00,21:43:00,9955,2,,
56107044,11:10:00,11:10:00,74614,1,,
56107044,11:25:00,11:25:00,9955,2,,
56107045,20:20:00,20:20:00,64,1,,
56107045,20:31:00,20:31:00,9955,2,,
56107046,09:45:00,09:45:00,74614,1,,
56107046,10:00:00,10:00:00,9955,2,,
56107047,08:52:00,08:52:00,17861,1,,
56107047,09:04:00,09:04:00,9955,2,,
56107048,05:10:00,05:10:00,9955,1,,
56107048,05:17:00,05:17:00,64,2,,
56107049,19:30:00,19:30:00,64,1,,
56107049,19:41:00,19:41:00,9955,2,,
56107050,05:46:00,05:46:00,9955,1,,
56107050,06:09:00,06:09:00,18511,2,,
56107051,19:59:00,19:59:00,23391,1,,
56107051,20:14:00,20:14:00,9955,2,,
56107052,05:10:00,05:10:00,9955,1,,
56107052,05:30:00,05:30:00,18511,2,,
56107053,19:00:00,19:00:00,74614,1,,
56107053,19:15:00,19:15:00,9955,2,,
56107054,05:25:00,05:25:00,9955,1,,
56107054,05:33:00,05:33:00,64,2,,
56107055,10:45:00,10:45:00,9955,1,,
56107055,10:57:00,10:57:00,74614,2,,
56107056,13:50:00,13:50:00,74614,1,,
56107056,14:05:00,14:05:00,9955,2,,
56107057,11:53:00,11:53:00,9955,1,,
56107057,12:05:00,12:05:00,74614,2,,
56107058,22:36:00,22:36:00,23391,1,,
56107058,22:47:00,22:47:00,9955,2,,
56107059,15:37:00,15:37:00,9955,1,,
56107059,15:50:00,15:50:00,23391,2,,
56107060,12:10:00,12:10:00,9955,1,,
56107060,12:23:00,12:23:00,23391,2,,
56107061,10:21:00,10:21:00,74614,1,,
56107061,10:36:00,10:36:00,9955,2,,
56107063,09:37:00,09:37:00,9955,1,,
56107063,10:00:00,10:00:00,18511,2,,
56107064,04:52:00,04:52:00,9955,1,,
56107064,05:05:00,05:05:00,74614,2,,
56107065,20:35:00,20:35:00,9955,1,,
56107065,20:47:00,20:47:00,17862,2,,
56107066,13:38:00,13:38:00,74614,1,,
56107066,13:53:00,13:53:00,9955,2,,
56107067,23:04:00,23:04:00,64,1,,
56107067,23:12:00,23:12:00,9955,2,,
56107068,19:50:00,19:50:00,9955,1,,
56107068,20:02:00,20:02:00,17862,2,,
56107071,07:25:00,07:25:00,9955,1,,
56107071,07:33:00,07:33:00,64,2,,
56107072,14:29:00,14:29:00,9955,1,,
56107072,14:41:00,14:41:00,74614,2,,
56107073,22:06:00,22:06:00,18511,1,,
56107073,22:26:00,22:26:00,9955,2,,
56107074,19:23:00,19:23:00,74614,1,,
56107074,19:38:00,19:38:00,9955,2,,
56107075,06:40:00,06:40:00,9955,1,,
56107075,06:52:00,06:52:00,74614,2,,
56107076,22:23:00,22:23:00,23391,1,,
56107076,22:34:00,22:34:00,9955,2,,
56107077,13:27:00,13:27:00,17861,1,,
56107077,13:39:00,13:39:00,9955,2,,
56107078,13:08:00,13:08:00,9955,1,,
56107078,13:20:00,13:20:00,74614,2,,
56107079,13:02:00,13:02:00,9955,1,,
56107079,13:14:00,13:14:00,74614,2,,
56107080,09:36:00,09:36:00,13,1,,
56107080,09:40:00,09:40:00,9955,2,,
56107082,11:00:00,11:00:00,9955,1,,
56107082,11:12:00,11:12:00,74614,2,,
56107083,21:44:00,21:44:00,23391,1,,
56107083,21:59:00,21:59:00,9955,2,,
56107084,05:26:00,05:26:00,9955,1,,
56107084,05:39:00,05:39:00,17091,2,,
56107085,05:04:00,05:04:00,9955,1,,
56107085,05:24:00,05:24:00,18511,2,,
56107087,11:25:00,11:25:00,74614,1,,
56107087,11:40:00,11:40:00,9955,2,,
56107088,05:31:00,05:31:00,9955,1,,
56107088,05:54:00,05:54:00,18511,2,,
56107089,05:27:00,05:27:00,9955,1,,
56107089,05:31:00,05:31:00,13,2,,
56107090,22:44:00,22:44:00,64,1,,
56107090,22:52:00,22:52:00,9955,2,,
56107091,19:00:00,19:00:00,9955,1,,
56107091,19:08:00,19:08:00,64,2,,
56107092,04:38:00,04:38:00,9955,1,,
56107092,04:41:00,04:41:00,13,2,,
56107094,25:43:00,25:43:00,17861,1,,
56107094,25:54:00,25:54:00,9955,2,,
56107095,21:49:00,21:49:00,9955,1,,
56107095,22:00:00,22:00:00,17862,2,,
56107097,22:44:00,22:44:00,9955,1,,
56107097,22:51:00,22:51:00,64,2,,
56107098,21:04:00,21:04:00,13,1,,
56107098,21:08:00,21:08:00,9955,2,,
56107099,10:21:00,10:21:00,13,1,,
56107099,10:25:00,10:25:00,9955,2,,
56107100,22:10:00,22:10:00,23391,1,,
56107100,22:21:00,22:21:00,9955,2,,
56107101,05:32:00,05:32:00,9955,1,,
56107101,05:44:00,05:44:00,74614,2,,
56107102,10:34:00,10:34:00,64,1,,
56107102,10:45:00,10:45:00,9955,2,,
56107103,22:34:00,22:34:00,64,1,,
56107103,22:42:00,22:42:00,9955,2,,
56107104,08:55:00,08:55:00,9955,1,,
56107104,09:07:00,09:07:00,17862,2,,
56107105,05:46:00,05:46:00,9955,1,,
56107105,05:50:00,05:50:00,13,2,,
56107106,11:40:00,11:40:00,9955,1,,
56107106,11:53:00,11:53:00,23391,2,,
56107107,22:25:00,22:25:00,64,1,,
56107107,22:33:00,22:33:00,9955,2,,
56107108,19:45:00,19:45:00,18511,1,,
56107108,20:09:00,20:09:00,9955,2,,
56107109,06:43:00,06:43:00,9955,1,,
56107109,06:55:00,06:55:00,74614,2,,
56107110,09:35:00,09:35:00,74614,1,,
56107110,09:50:00,09:50:00,9955,2,,
56107111,21:46:00,21:46:00,17861,1,,
56107111,21:58:00,21:58:00,9955,2,,
56107112,07:06:00,07:06:00,9955,1,,
56107112,07:18:00,07:18:00,74614,2,,
56107113,13:40:00,13:40:00,74614,1,,
56107113,13:55:00,13:55:00,9955,2,,
56107115,13:27:00,13:27:00,23391,1,,
56107115,13:42:00,13:42:00,9955,2,,
56107116,20:26:00,20:26:00,13,1,,
56107116,20:30:00,20:30:00,9955,2,,
56107117,21:18:00,21:18:00,13,1,,
56107117,21:22:00,21:22:00,9955,2,,
56107118,12:30:00,12:30:00,9955,1,,
56107118,12:42:00,12:42:00,74614,2,,
56107119,20:23:00,20:23:00,9955,1,,
56107119,20:36:00,20:36:00,23391,2,,
56107120,12:28:00,12:28:00,74614,1,,
56107120,12:43:00,12:43:00,9955,2,,
56107121,12:03:00,12:03:00,9955,1,,
56107121,12:15:00,12:15:00,74614,2,,
56107122,04:58:00,04:58:00,9955,1,,
56107122,05:18:00,05:18:00,18511,2,,
56107124,13:14:00,13:14:00,9955,1,,
56107124,13:26:00,13:26:00,74614,2,,
56107125,05:41:00,05:41:00,9955,1,,
56107125,05:49:00,05:49:00,64,2,,
56107126,04:00:00,04:00:00,9955,1,,
56107126,04:13:00,04:13:00,74614,2,,
56107127,09:53:00,09:53:00,17861,1,,
56107127,10:05:00,10:05:00,9955,2,,
56107128,05:19:00,05:19:00,9955,1,,
56107128,05:42:00,05:42:00,18511,2,,
56107129,18:29:00,18:29:00,74631,1,,
56107129,18:57:00,18:57:00,9955,2,,
56107130,13:07:00,13:07:00,17861,1,,
56107130,13:19:00,13:19:00,9955,2,,
56107131,05:55:00,05:55:00,9955,1,,
56107131,06:18:00,06:18:00,18511,2,,
56107132,19:49:00,19:49:00,64,1,,
56107132,20:00:00,20:00:00,9955,2,,
56107133,10:05:00,10:05:00,13,1,,
56107133,10:09:00,10:09:00,9955,2,,
56107134,04:53:00,04:53:00,9955,1,,
56107134,05:13:00,05:13:00,18511,2,,
56107135,12:12:00,12:12:00,23391,1,,
56107135,12:27:00,12:27:00,9955,2,,
56107136,20:38:00,20:38:00,74614,1,,
56107136,20:53:00,20:53:00,9955,2,,
56107137,20:26:00,20:26:00,23391,1,,
56107137,20:41:00,20:41:00,9955,2,,
56107138,05:15:00,05:15:00,9955,1,,
56107138,05:18:00,05:18:00,13,2,,
56107139,04:11:00,04:11:00,9955,1,,
56107139,04:24:00,04:24:00,74614,2,,
56107140,04:21:00,04:21:00,9955,1,,
56107140,04:34:00,04:34:00,74614,2,,
56107141,05:02:00,05:02:00,9955,1,,
56107141,05:05:00,05:05:00,13,2,,
56107142,04:50:00,04:50:00,9955,1,,
56107142,04:53:00,04:53:00,13,2,,
56107143,12:55:00,12:55:00,74614,1,,
56107143,13:10:00,13:10:00,9955,2,,
56107144,20:52:00,20:52:00,23391,1,,
56107144,21:07:00,21:07:00,9955,2,,
56107145,13:15:00,13:15:00,9955,1,,
56107145,13:27:00,13:27:00,74614,2,,
56107146,22:07:00,22:07:00,6538,1,,
56107146,22:15:00,22:15:00,9955,2,,
56107147,13:25:00,13:25:00,9955,1,,
56107147,13:38:00,13:38:00,23391,2,,
56107148,15:17:00,15:17:00,9955,1,,
56107148,15:34:00,15:34:00,74614,2,,
56107149,13:26:00,13:26:00,9955,1,,
56107149,13:38:00,13:38:00,74614,2,,
56107150,22:16:00,22:16:00,17861,1,,
56107150,22:27:00,22:27:00,9955,2,,
56107151,14:15:00,14:15:00,9955,1,,
56107151,14:28:00,14:28:00,11780,2,,
56107152,14:11:00,14:11:00,9955,1,,
56107152,14:23:00,14:23:00,74614,2,,
56107154,14:03:00,14:03:00,9955,1,,
56107154,14:16:00,14:16:00,23391,2,,
56107155,19:22:00,19:22:00,13,1,,
56107155,19:26:00,19:26:00,9955,2,,
56107156,13:54:00,13:54:00,9955,1,,
56107156,14:02:00,14:02:00,64,2,,
56107157,22:41:00,22:41:00,64,1,,
56107157,22:49:00,22:49:00,9955,2,,
56107158,14:33:00,14:33:00,9955,1,,
56107158,14:46:00,14:46:00,23391,2,,
56107159,22:38:00,22:38:00,17861,1,,
56107159,22:49:00,22:49:00,9955,2,,
56107160,14:13:00,14:13:00,9955,1,,
56107160,14:21:00,14:21:00,64,2,,
56107161,14:36:00,14:36:00,9955,1,,
56107161,14:48:00,14:48:00,74614,2,,
56107162,15:23:00,15:23:00,9955,1,,
56107162,15:40:00,15:40:00,74614,2,,
56107163,19:42:00,19:42:00,74614,1,,
56107163,19:57:00,19:57:00,9955,2,,
56107164,15:11:00,15:11:00,9955,1,,
56107164,15:23:00,15:23:00,74614,2,,
56107165,23:46:00,23:46:00,64,1,,
56107165,23:54:00,23:54:00,9955,2,,
56107166,22:29:00,22:29:00,9955,1,,
56107166,22:36:00,22:36:00,64,2,,
56107167,24:33:00,24:33:00,64,1,,
56107167,24:41:00,24:41:00,9955,2,,
56107168,24:31:00,24:31:00,30250,1,,
56107168,24:43:00,24:43:00,9955,2,,
56107169,24:48:00,24:48:00,30250,1,,
56107169,25:00:00,25:00:00,9955,2,,
56107170,24:53:00,24:53:00,64,1,,
56107170,25:01:00,25:01:00,9955,2,,
56107171,25:01:00,25:01:00,64,1,,
56107171,25:09:00,25:09:00,9955,2,,
56107172,24:52:00,24:52:00,18511,1,,
56107172,25:12:00,25:12:00,9955,2,,
56107173,25:04:00,25:04:00,892,1,,
56107173,25:13:00,25:13:00,9955,2,,
56107174,19:54:00,19:54:00,17861,1,,
56107174,20:06:00,20:06:00,9955,2,,
56107176,16:44:00,16:44:00,9955,1,,
56107176,17:01:00,17:01:00,74614,2,,
56107177,22:10:00,22:10:00,9955,1,,
56107177,22:19:00,22:19:00,23391,2,,
56107178,25:16:00,25:16:00,13,1,,
56107178,25:19:00,25:19:00,9955,2,,
56107179,25:12:00,25:12:00,23391,1,,
56107179,25:23:00,25:23:00,9955,2,,
56107180,22:29:00,22:29:00,9955,1,,
56107180,22:40:00,22:40:00,17862,2,,
56107181,25:13:00,25:13:00,17861,1,,
56107181,25:24:00,25:24:00,9955,2,,
56107182,25:14:00,25:14:00,74614,1,,
56107182,25:25:00,25:25:00,9955,2,,
56107183,25:17:00,25:17:00,892,1,,
56107183,25:26:00,25:26:00,9955,2,,
56107184,25:24:00,25:24:00,13,1,,
56107184,25:27:00,25:27:00,9955,2,,
56107186,19:44:00,19:44:00,17861,1,,
56107186,19:56:00,19:56:00,9955,2,,
56107187,22:31:00,22:31:00,9955,1,,
56107187,22:38:00,22:38:00,64,2,,
56107188,25:21:00,25:21:00,64,1,,
56107188,25:29:00,25:29:00,9955,2,,
56107190,25:17:00,25:17:00,74631,1,,
56107190,25:33:00,25:33:00,9955,2,,
56107191,22:36:00,22:36:00,9955,1,,
56107191,22:45:00,22:45:00,23391,2,,
56107192,25:37:00,25:37:00,13,1,,
56107192,25:40:00,25:40:00,9955,2,,
56107195,23:29:00,23:29:00,9955,1,,
56107195,23:40:00,23:40:00,17862,2,,
56107196,25:30:00,25:30:00,18511,1,,
56107196,25:50:00,25:50:00,9955,2,,
56107197,21:40:00,21:40:00,9955,1,,
56107197,21:53:00,21:53:00,23391,2,,
56107198,25:50:00,25:50:00,13,1,,
56107198,25:53:00,25:53:00,9955,2,,
56107199,05:22:00,05:22:00,9955,1,,
56107199,05:29:00,05:29:00,64,2,,
56107200,05:37:00,05:37:00,9955,1,,
56107200,06:00:00,06:00:00,18511,2,,
56107201,06:29:00,06:29:00,9955,1,,
56107201,06:53:00,06:53:00,10642,2,,
56107202,13:14:00,13:14:00,9955,1,,
56107202,13:26:00,13:26:00,17862,2,,
56107203,13:25:00,13:25:00,74614,1,,
56107203,13:40:00,13:40:00,9955,2,,
56107204,20:22:00,20:22:00,6538,1,,
56107204,20:33:00,20:33:00,9955,2,,
56107205,09:56:00,09:56:00,9955,1,,
56107205,10:08:00,10:08:00,17862,2,,
56107206,09:13:00,09:13:00,74614,1,,
56107206,09:28:00,09:28:00,9955,2,,
56107207,10:06:00,10:06:00,74614,1,,
56107207,10:21:00,10:21:00,9955,2,,
56107208,20:28:00,20:28:00,49001,1,,
56107208,20:43:00,20:43:00,9955,2,,
56108977,22:45:00,22:45:00,9955,1,,
56108977,22:58:00,22:58:00,74614,2,,
56108994,20:57:00,20:57:00,9955,1,,
56108994,21:09:00,21:09:00,74614,2,,
56108995,21:13:00,21:13:00,9955,1,,
56108995,21:25:00,21:25:00,74614,2,,
56108996,21:44:00,21:44:00,9955,1,,
56108996,21:56:00,21:56:00,74614,2,,
56108997,22:33:00,22:33:00,9955,1,,
56108997,22:46:00,22:46:00,74614,2,,
56108998,20:53:00,20:53:00,9955,1,,
56108998,21:05:00,21:05:00,74614,2,,
56108999,21:09:00,21:09:00,9955,1,,
56108999,21:21:00,21:21:00,74614,2,,
56109000,20:26:00,20:26:00,9955,1,,
56109000,20:38:00,20:38:00,74614,2,,
56109001,21:36:00,21:36:00,9955,1,,
56109001,21:48:00,21:48:00,74614,2,,
56109002,22:03:00,22:03:00,9955,1,,
56109002,22:16:00,22:16:00,74614,2,,
56109004,21:23:00,21:23:00,74614,1,,
56109004,21:38:00,21:38:00,9955,2,,
56109005,22:40:00,22:40:00,74614,1,,
56109005,22:51:00,22:51:00,9955,2,,
56109006,21:54:00,21:54:00,74614,1,,
56109006,22:09:00,22:09:00,9955,2,,
56109007,21:08:00,21:08:00,74614,1,,
56109007,21:23:00,21:23:00,9955,2,,
56109008,21:30:00,21:30:00,74614,1,,
56109008,21:45:00,21:45:00,9955,2,,
56109009,21:14:00,21:14:00,74614,1,,
56109009,21:29:00,21:29:00,9955,2,,
56109010,23:07:00,23:07:00,74614,1,,
56109010,23:18:00,23:18:00,9955,2,,
56109011,22:25:00,22:25:00,74614,1,,
56109011,22:36:00,22:36:00,9955,2,,
56109012,20:48:00,20:48:00,74614,1,,
56109012,21:03:00,21:03:00,9955,2,,
56109013,21:57:00,21:57:00,74614,1,,
56109013,22:12:00,22:12:00,9955,2,,
55947698,05:00:00,05:00:00,,1,,conrd
55947698,05:15:00,05:15:00,9955,2,,
55947699,05:00:00,05:00:00,,1,,conrd
55947699,05:15:00,05:15:00,9955,2,,
55947776,04:45:00,04:45:00,9955,1,,
55947776,05:00:00,05:00:00,,2,,conrd
55947777,04:45:00,04:45:00,9955,1,,
55947777,05:00:00,05:00:00,,2,,conrd
55947854,04:45:00,04:45:00,9955,1,,
55947855,04:45:00,04:45:00,9955,1,,
55948159,25:14:00,25:14:00,892,1,,
55948159,25:23:00,25:23:00,9955,2,,
55948160,25:25:00,25:25:00,892,1,,
