pathway_id,from_stop_id,to_stop_id,facility_id,pathway_mode,is_bidirectional,length,wheelchair_length,traversal_time,wheelchair_traversal_time,stair_count,max_slope,pathway_name,pathway_code,signposted_as,instructions
wondl-019,node-711-plaza,node-wondl-eplazacenter,,1,0,35.3568000,35.3568000,,,,,Revere Beach Plaza level of Ocean Ave elevator to Revere Beach Plaza,,Revere Beach Plaza,
wondl-020,node-wondl-eplazacenter,node-wondl-oceanstairs-plaza,,1,0,21.0312000,21.0312000,,,,,Revere Beach Plaza to Top of Revere Beach Plaza stairs from Ocean Ave,,Top of Revere Beach Plaza stairs from Ocean Ave,
wondl-021,node-wondl-oceanstairs-plaza,node-wondl-eplazacenter,,1,0,21.0312000,21.0312000,,,,,Top of Revere Beach Plaza stairs from Ocean Ave to Revere Beach Plaza,,Revere Beach Plaza,
wondl-022,node-wondl-oceanstairs-plaza,door-wondl-oceann,,2,0,,,,,-35,,Top of Revere Beach Plaza stairs from Ocean Ave to Wonderland - Ocean Ave North,,Wonderland - Ocean Ave North,
wondl-023,door-wondl-oceann,node-wondl-oceanstairs-plaza,,2,0,,,,,35,,Wonderland - Ocean Ave North to Top of Revere Beach Plaza stairs from Ocean Ave,,Top of Revere Beach Plaza stairs from Ocean Ave,
wondl-028,door-wondl-oceannele,node-711-plaza,711,5,0,,,,38,,,Wonderland - Ocean Ave North Elevator to Revere Beach Plaza level of Ocean Ave elevator,711.0000000,Revere Beach Plaza level of Ocean Ave elevator,
wondl-029,node-711-plaza,door-wondl-oceannele,711,5,0,,,,38,,,Revere Beach Plaza level of Ocean Ave elevator to Wonderland - Ocean Ave North Elevator,711.0000000,Wonderland - Ocean Ave North Elevator,
wondl-030,node-wondl-plazacenter,node-709-plaza,,1,0,24.3840000,24.3840000,,,,,Revere Beach Plaza to Revere Beach Plaza level of Bowdoin-bound platform elevator,,Revere Beach Plaza level of Bowdoin-bound platform elevator,
wondl-031,node-709-plaza,node-wondl-plazacenter,,1,0,24.3840000,24.3840000,,,,,Revere Beach Plaza level of Bowdoin-bound platform elevator to Revere Beach Plaza,,Revere Beach Plaza,
wondl-032,node-wondl-plazacenter,node-wondl-nshoreplazastairs-plaza,,1,0,15.8496000,15.8496000,,,,,Revere Beach Plaza to Top of Revere Beach Plaza stairs from North Shore Road,,Top of Revere Beach Plaza stairs from North Shore Road,
wondl-033,node-wondl-nshoreplazastairs-plaza,node-wondl-plazacenter,,1,0,15.8496000,15.8496000,,,,,Top of Revere Beach Plaza stairs from North Shore Road to Revere Beach Plaza,,Revere Beach Plaza,
wondl-034,node-wondl-plazacenter,node-wondl-ibplazaentrance,,1,0,44.8056000,44.8056000,,,,,Revere Beach Plaza to Revere Beach Plaza entryway from garage and pedestrian bridge,,Revere Beach Plaza entryway from garage and pedestrian bridge,
wondl-035,node-wondl-ibplazaentrance,node-wondl-plazacenter,,1,0,44.8056000,44.8056000,,,,,Revere Beach Plaza entryway from garage and pedestrian bridge to Revere Beach Plaza,,Revere Beach Plaza,
wondl-036,node-wondl-nshoreplazastairs-plaza,node-wondl-nshoreplazastairs-street,,2,0,,,,,-36,,Top of Revere Beach Plaza stairs from North Shore Road to Bottom of Revere Beach Plaza stairs from North Shore Road,,Bottom of Revere Beach Plaza stairs from North Shore Road,
wondl-037,node-wondl-nshoreplazastairs-street,node-wondl-nshoreplazastairs-plaza,,2,0,,,,,36,,Bottom of Revere Beach Plaza stairs from North Shore Road to Top of Revere Beach Plaza stairs from North Shore Road,,Top of Revere Beach Plaza stairs from North Shore Road,
wondl-038,node-wondl-nshoreplazastairs-street,door-wondl-nshore,,1,0,8.8392000,8.8392000,,,,,Bottom of Revere Beach Plaza stairs from North Shore Road to Wonderland - 1300 North Shore Rd,,Wonderland - 1300 North Shore Rd,
wondl-039,door-wondl-nshore,node-wondl-nshoreplazastairs-street,,1,0,8.8392000,8.8392000,,,,,Wonderland - 1300 North Shore Rd to Bottom of Revere Beach Plaza stairs from North Shore Road,,Bottom of Revere Beach Plaza stairs from North Shore Road,
wondl-040,door-wondl-nshore,node-709-street,,1,0,16.7640000,16.7640000,,,,,Wonderland - 1300 North Shore Rd to Street level of Bowdoin-bound platform elevator,,Street level of Bowdoin-bound platform elevator,
wondl-041,node-709-street,door-wondl-nshore,,1,0,16.7640000,16.7640000,,,,,Street level of Bowdoin-bound platform elevator to Wonderland - 1300 North Shore Rd,,Wonderland - 1300 North Shore Rd,
wondl-042,node-709-street,node-709-plaza,709,5,0,,,,40,,,Street level of Bowdoin-bound platform elevator to Revere Beach Plaza level of Bowdoin-bound platform elevator,709.0000000,Revere Beach Plaza level of Bowdoin-bound platform elevator,
wondl-043,node-709-plaza,node-709-street,709,5,0,,,,40,,,Revere Beach Plaza level of Bowdoin-bound platform elevator to Street level of Bowdoin-bound platform elevator,709.0000000,Street level of Bowdoin-bound platform elevator,
wondl-044,node-wondl-ibplazaentrance,node-wondl-ibplazastairs-top,,1,0,5.4864000,5.4864000,,,,,Revere Beach Plaza entryway from garage and pedestrian bridge to Top level of stairs from garage to Revere Beach Plaza,,Top level of stairs from garage to Revere Beach Plaza,
wondl-045,node-wondl-ibplazastairs-top,node-wondl-ibplazaentrance,,1,0,5.4864000,5.4864000,,,,,Top level of stairs from garage to Revere Beach Plaza to Revere Beach Plaza entryway from garage and pedestrian bridge,,Revere Beach Plaza entryway from garage and pedestrian bridge,
wondl-046,node-wondl-ibplazaentrance,node-701-plaza,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza entryway from garage and pedestrian bridge to Revere Beach Plaza level of garage elevator,,Revere Beach Plaza level of garage elevator,
wondl-047,node-wondl-ibplazaentrance,node-702-plaza,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza entryway from garage and pedestrian bridge to Revere Beach Plaza level of garage elevator,,Revere Beach Plaza level of garage elevator,
wondl-048,node-wondl-ibplazaentrance,node-703-plaza,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza entryway from garage and pedestrian bridge to Revere Beach Plaza level of garage elevator,,Revere Beach Plaza level of garage elevator,
wondl-049,node-701-plaza,node-wondl-ibplazaentrance,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza level of garage elevator to Revere Beach Plaza entryway from garage and pedestrian bridge,,Revere Beach Plaza entryway from garage and pedestrian bridge,
wondl-050,node-702-plaza,node-wondl-ibplazaentrance,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza level of garage elevator to Revere Beach Plaza entryway from garage and pedestrian bridge,,Revere Beach Plaza entryway from garage and pedestrian bridge,
wondl-051,node-703-plaza,node-wondl-ibplazaentrance,,1,0,12.8016000,12.8016000,,,,,Revere Beach Plaza level of garage elevator to Revere Beach Plaza entryway from garage and pedestrian bridge,,Revere Beach Plaza entryway from garage and pedestrian bridge,
wondl-052,node-wondl-ibplazastairs-plaza,node-wondl-ibplazastairs-bridge,,2,0,,,,,-22,,Plaza level of stairs from garage to Revere Beach Plaza to Bridge level of stairs from garage to Revere Beach Plaza,,Bridge level of stairs from garage to Revere Beach Plaza,
wondl-053,node-wondl-ibplazastairs-bridge,node-wondl-ibplazastairs-plaza,,2,0,,,,,22,,Bridge level of stairs from garage to Revere Beach Plaza to Plaza level of stairs from garage to Revere Beach Plaza,,Plaza level of stairs from garage to Revere Beach Plaza,
wondl-054,node-wondl-ibplazastairs-bridge,node-wondl-ibplazastairs-lobby,,2,0,,,,,-24,,Bridge level of stairs from garage to Revere Beach Plaza to Lobby level of stairs from garage to Revere Beach Plaza,,Lobby level of stairs from garage to Revere Beach Plaza,
wondl-055,node-wondl-ibplazastairs-lobby,node-wondl-ibplazastairs-bridge,,2,0,,,,,24,,Lobby level of stairs from garage to Revere Beach Plaza to Bridge level of stairs from garage to Revere Beach Plaza,,Bridge level of stairs from garage to Revere Beach Plaza,
wondl-056,node-701-plaza,node-701-bridge,701,5,0,,,,28,,,Revere Beach Plaza level of garage elevator to Bridge level of garage elevator,701.0000000,Bridge level of garage elevator,
wondl-057,node-702-plaza,node-702-bridge,702,5,0,,,,28,,,Revere Beach Plaza level of garage elevator to Bridge level of garage elevator,702.0000000,Bridge level of garage elevator,
wondl-058,node-703-plaza,node-703-bridge,703,5,0,,,,28,,,Revere Beach Plaza level of garage elevator to Bridge level of garage elevator,703.0000000,Bridge level of garage elevator,
wondl-059,node-701-bridge,node-701-plaza,701,5,0,,,,28,,,Bridge level of garage elevator to Revere Beach Plaza level of garage elevator,701.0000000,Revere Beach Plaza level of garage elevator,
wondl-060,node-702-bridge,node-702-plaza,702,5,0,,,,28,,,Bridge level of garage elevator to Revere Beach Plaza level of garage elevator,702.0000000,Revere Beach Plaza level of garage elevator,
wondl-061,node-703-bridge,node-703-plaza,703,5,0,,,,28,,,Bridge level of garage elevator to Revere Beach Plaza level of garage elevator,703.0000000,Revere Beach Plaza level of garage elevator,
wondl-062,node-701-bridge,node-701-lobby,701,5,0,,,,28,,,Bridge level of garage elevator to Lobby level of garage elevator,701.0000000,Lobby level of garage elevator,
wondl-063,node-702-bridge,node-702-lobby,702,5,0,,,,28,,,Bridge level of garage elevator to Lobby level of garage elevator,702.0000000,Lobby level of garage elevator,
wondl-064,node-703-bridge,node-703-lobby,703,5,0,,,,28,,,Bridge level of garage elevator to Lobby level of garage elevator,703.0000000,Lobby level of garage elevator,
wondl-065,node-701-lobby,node-701-bridge,701,5,0,,,,28,,,Lobby level of garage elevator to Bridge level of garage elevator,701.0000000,Bridge level of garage elevator,
wondl-066,node-702-lobby,node-702-bridge,702,5,0,,,,28,,,Lobby level of garage elevator to Bridge level of garage elevator,702.0000000,Bridge level of garage elevator,
wondl-067,node-703-lobby,node-703-bridge,703,5,0,,,,28,,,Lobby level of garage elevator to Bridge level of garage elevator,703.0000000,Bridge level of garage elevator,
wondl-068,node-701-plaza,node-701-lobby,701,5,0,,,,38,,,Revere Beach Plaza level of garage elevator to Lobby level of garage elevator,701.0000000,Lobby level of garage elevator,
wondl-069,node-702-plaza,node-702-lobby,702,5,0,,,,38,,,Revere Beach Plaza level of garage elevator to Lobby level of garage elevator,702.0000000,Lobby level of garage elevator,
wondl-070,node-703-plaza,node-703-lobby,703,5,0,,,,38,,,Revere Beach Plaza level of garage elevator to Lobby level of garage elevator,703.0000000,Lobby level of garage elevator,
wondl-071,node-701-lobby,node-701-plaza,701,5,0,,,,38,,,Lobby level of garage elevator to Revere Beach Plaza level of garage elevator,701.0000000,Revere Beach Plaza level of garage elevator,
wondl-072,node-702-lobby,node-702-plaza,702,5,0,,,,38,,,Lobby level of garage elevator to Revere Beach Plaza level of garage elevator,702.0000000,Revere Beach Plaza level of garage elevator,
wondl-073,node-703-lobby,node-703-plaza,703,5,0,,,,38,,,Lobby level of garage elevator to Revere Beach Plaza level of garage elevator,703.0000000,Revere Beach Plaza level of garage elevator,
wondl-074,node-701-lobby,node-wondl-lobbycenter,,1,0,17.0688000,17.0688000,,,,,Lobby level of garage elevator to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-075,node-702-lobby,node-wondl-lobbycenter,,1,0,17.0688000,17.0688000,,,,,Lobby level of garage elevator to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-076,node-703-lobby,node-wondl-lobbycenter,,1,0,17.0688000,17.0688000,,,,,Lobby level of garage elevator to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-077,node-wondl-lobbycenter,node-701-lobby,,1,0,17.0688000,17.0688000,,,,,Blue Line unpaid lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-078,node-wondl-lobbycenter,node-702-lobby,,1,0,17.0688000,17.0688000,,,,,Blue Line unpaid lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-079,node-wondl-lobbycenter,node-703-lobby,,1,0,17.0688000,17.0688000,,,,,Blue Line unpaid lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-080,node-wondl-ibplazastairs-lobby,node-wondl-lobbycenter,,1,0,7.3152000,7.3152000,,,,,Lobby level of stairs from garage to Revere Beach Plaza to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-081,node-wondl-lobbycenter,node-wondl-ibplazastairs-lobby,,1,0,7.3152000,7.3152000,,,,,Blue Line unpaid lobby to Lobby level of stairs from garage to Revere Beach Plaza,,Lobby level of stairs from garage to Revere Beach Plaza,
wondl-082,node-wondl-lobbycenter,door-wondl-nshore,,1,0,4.8768000,4.8768000,,,,,Blue Line unpaid lobby to Wonderland - 1300 North Shore Rd,,Wonderland - 1300 North Shore Rd,
wondl-083,door-wondl-nshore,node-wondl-lobbycenter,,1,0,4.8768000,4.8768000,,,,,Wonderland - 1300 North Shore Rd to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-084,door-wondl-nshore,node-wondl-nshorestairs-bottom,,2,0,,,,,-9,,Wonderland - 1300 North Shore Rd to Bottom of stairs to Blue Line lobby from North Shore Road,,Bottom of stairs to Blue Line lobby from North Shore Road,
wondl-085,node-wondl-nshorestairs-bottom,door-wondl-nshore,,2,0,,,,,9,,Bottom of stairs to Blue Line lobby from North Shore Road to Wonderland - 1300 North Shore Rd,,Wonderland - 1300 North Shore Rd,
wondl-086,node-wondl-nshorestairs-bottom,15795,,1,0,74.9808000,74.9808000,,,,,Bottom of stairs to Blue Line lobby from North Shore Road to Busway,,Busway,
wondl-087,15795,node-wondl-nshorestairs-bottom,,1,0,74.9808000,74.9808000,,,,,Busway to Bottom of stairs to Blue Line lobby from North Shore Road,,Bottom of stairs to Blue Line lobby from North Shore Road,
wondl-088,15795,node-wondl-busstairs-busway,,1,0,33.2232000,33.2232000,,,,,Busway to Bottom of stairs to busway door to lobby,,Bottom of stairs to busway door to lobby,
wondl-089,node-wondl-busstairs-busway,15795,,1,0,33.2232000,33.2232000,,,,,Bottom of stairs to busway door to lobby to Busway,,Busway,
wondl-090,15795,node-wondl-busramp-busway,,1,0,33.2232000,33.2232000,,,,,Busway to Bottom of ramp to busway door to lobby,,Bottom of ramp to busway door to lobby,
wondl-091,node-wondl-busramp-busway,15795,,1,0,33.2232000,33.2232000,,,,,Bottom of ramp to busway door to lobby to Busway,,Busway,
wondl-092,node-wondl-busramp-busway,node-wondl-buswaydoor,,1,0,22.2504000,22.2504000,,,,,Bottom of ramp to busway door to lobby to Busway door to lobby,,Busway door to lobby,
wondl-093,node-wondl-buswaydoor,node-wondl-busramp-busway,,1,0,22.2504000,22.2504000,,,,,Busway door to lobby to Bottom of ramp to busway door to lobby,,Bottom of ramp to busway door to lobby,
wondl-094,node-wondl-buswaydoor,node-wondl-busstairs-busway,,2,0,,,,,-6,,Busway door to lobby to Bottom of stairs to busway door to lobby,,Bottom of stairs to busway door to lobby,
wondl-095,node-wondl-busstairs-busway,node-wondl-buswaydoor,,2,0,,,,,6,,Bottom of stairs to busway door to lobby to Busway door to lobby,,Busway door to lobby,
wondl-096,node-wondl-buswaydoor,node-701-lobby,,1,0,10.6680000,10.6680000,,,,,Busway door to lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-097,node-wondl-buswaydoor,node-702-lobby,,1,0,10.6680000,10.6680000,,,,,Busway door to lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-098,node-wondl-buswaydoor,node-703-lobby,,1,0,10.6680000,10.6680000,,,,,Busway door to lobby to Lobby level of garage elevator,,Lobby level of garage elevator,
wondl-099,node-701-lobby,node-wondl-buswaydoor,,1,0,10.6680000,10.6680000,,,,,Lobby level of garage elevator to Busway door to lobby,,Busway door to lobby,
wondl-100,node-702-lobby,node-wondl-buswaydoor,,1,0,10.6680000,10.6680000,,,,,Lobby level of garage elevator to Busway door to lobby,,Busway door to lobby,
wondl-101,node-703-lobby,node-wondl-buswaydoor,,1,0,10.6680000,10.6680000,,,,,Lobby level of garage elevator to Busway door to lobby,,Busway door to lobby,
wondl-102,node-wondl-buswaydoor,node-wondl-ibplazastairs-lobby,,1,0,20.7264000,20.7264000,,,,,Busway door to lobby to Lobby level of stairs from garage to Revere Beach Plaza,,Lobby level of stairs from garage to Revere Beach Plaza,
wondl-103,node-wondl-ibplazastairs-lobby,node-wondl-buswaydoor,,1,0,20.7264000,20.7264000,,,,,Lobby level of stairs from garage to Revere Beach Plaza to Busway door to lobby,,Busway door to lobby,
wondl-104,node-wondl-buswaydoor,node-wondl-lobbycenter,,1,0,28.0416000,28.0416000,,,,,Busway door to lobby to Blue Line unpaid lobby,,Blue Line unpaid lobby,
wondl-105,node-wondl-lobbycenter,node-wondl-buswaydoor,,1,0,28.0416000,28.0416000,,,,,Blue Line unpaid lobby to Busway door to lobby,,Busway door to lobby,
wondl-106,node-wondl-footbridgeob,node-wondl-oceanramp-bottom,,1,0,69.7992000,69.7992000,,,,,Wonderland-bound platform end of pedestrian bridge to Street level of Ocean Ave ramp,,Street level of Ocean Ave ramp,
wondl-107,node-wondl-oceanramp-bottom,node-wondl-footbridgeob,,1,0,69.7992000,69.7992000,,,,,Street level of Ocean Ave ramp to Wonderland-bound platform end of pedestrian bridge,,Wonderland-bound platform end of pedestrian bridge,
wondl-108,node-wondl-oceanramp-bottom,door-wondl-ocean,,1,0,28.3464000,28.3464000,,,,,Street level of Ocean Ave ramp to Wonderland - Ocean Ave,,Wonderland - Ocean Ave,
wondl-109,door-wondl-ocean,node-wondl-oceanramp-bottom,,1,0,28.3464000,28.3464000,,,,,Wonderland - Ocean Ave to Street level of Ocean Ave ramp,,Street level of Ocean Ave ramp,
wondl-110,node-wondl-footbridgeob,node-wondl-footbridgeib,,1,0,19.5072000,19.5072000,,,,,Wonderland-bound platform end of pedestrian bridge to Bowdoin-bound platform end of pedestrian bridge,,Bowdoin-bound platform end of pedestrian bridge,
wondl-111,node-wondl-footbridgeib,node-wondl-footbridgeob,,1,0,19.5072000,19.5072000,,,,,Bowdoin-bound platform end of pedestrian bridge to Wonderland-bound platform end of pedestrian bridge,,Wonderland-bound platform end of pedestrian bridge,
wondl-112,node-708-lobby,node-wondl-footbridgeib,708,5,0,,,,42,,,Lobby level of pedestrian bridge elevator to Bowdoin-bound platform end of pedestrian bridge,708.0000000,Bowdoin-bound platform end of pedestrian bridge,
wondl-113,node-wondl-footbridgeib,node-708-lobby,708,5,0,,,,42,,,Bowdoin-bound platform end of pedestrian bridge to Lobby level of pedestrian bridge elevator,708.0000000,Lobby level of pedestrian bridge elevator,
wondl-114,node-wondl-ibfootbridgestairs-lobby,node-wondl-footbridgeib,,2,0,,,,,24,,Bottom of stairs to pedestrian bridge from Blue Line lobby to Bowdoin-bound platform end of pedestrian bridge,,Bowdoin-bound platform end of pedestrian bridge,
wondl-115,node-wondl-footbridgeib,node-wondl-ibfootbridgestairs-lobby,,2,0,,,,,-24,,Bowdoin-bound platform end of pedestrian bridge to Bottom of stairs to pedestrian bridge from Blue Line lobby,,Bottom of stairs to pedestrian bridge from Blue Line lobby,
wondl-116,node-wondl-footbridgeib,node-701-bridge,,1,0,25.9080000,25.9080000,,,,,Bowdoin-bound platform end of pedestrian bridge to Bridge level of garage elevator,,Bridge level of garage elevator,
